Subject_ID,Participant_ID,Device_ID,Device_Name,Age,Sex,Follow_Up,Session,Task,Item_Index,Word,Absolute_Word_Start,Absolute_Word_End,Word_Duration,Gap_Before,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
xxxxxxxx202_D1,xxxxxxxx202,1,ASUS_FX63VD_laptop,23,Male,1,session_1,Hanzi,1,红,2.158,2.406,0.2480000000000002,2.158,23.476776123046875,0.0673281177878379,22.160606384277344,22.763273239135746,25.427772521972656,3.2671661376953125,42.85919570922852,0.0,14.77702522277832,0.0,0.8711739182472229,0.2089232504367828,0.7228626012802124,0.9467366337776184,0.9886605739593506,0.2657979726791382,4.762874603271484,6.452272415161133,2.1522457599639893,0.0,0.8106266856193542,0.3550463020801544,33.28684616088867,0.2100842148065567,26.673734664916992,0.2324269413948059,17.131946563720703,0.3559598326683044,7.956685066223144,1.7299377918243408,0.0251311399042606,1.071784734725952,1.1967610120773315,0.7956979274749756,5.510117053985596,0.20088492333889,9.921489715576172,0.3222247362136841,36.1046257019043,0.150476649403572,663.208984375,0.2181655168533325,1243.2615966796875,0.1760207563638687,-18.79327392578125,-0.4121600985527038,1845.2852783203125,0.1518938839435577,933.8294677734376,0.2273567914962768,-38.74262619018555,-0.1363719999790191,3019.98583984375,0.1023349314928054,800.8618774414062,0.413619190454483,-42.9059944152832,-0.0996700301766395,-27.899154663085938,-0.2196286469697952,37.77871322631836,0.164808765053749,-0.0111302118748426,-1.2361665964126587,-0.0349984616041183,-0.3791028559207916,0.8117254376411438,0.3182962536811828,34.282379150390625,0.2207248657941818,27.735328674316406,0.2411830127239227,14.85571575164795,0.3693565428256988,2.099459648132324,5.265930652618408,0.0,0.0,0.0,0.0,0.0,4.347826480865479,5.882352828979492,0.1599999964237213,0.0,0.0,0.0,-21.64546012878418
xxxxxxxx202_D1,xxxxxxxx202,1,ASUS_FX63VD_laptop,23,Male,1,session_1,Hanzi,2,黄,2.453,2.734,0.2810000000000001,0.0469999999999997,22.45135498046875,0.0421201847493648,21.356504440307617,22.67146873474121,23.42496681213379,2.068462371826172,22.90293502807617,0.0,19.50450897216797,23.87011337280273,1.183780312538147,0.1459747552871704,1.035752773284912,1.1638872623443604,1.3287426233291626,0.2929898500442505,4.206436634063721,4.176872253417969,3.753107786178589,0.0,0.8000772595405579,0.3784146606922149,39.60586166381836,0.076287493109703,17.052852630615234,0.2174416333436966,0.8095400333404541,9.336553573608398,1.0709080696105957,13.849090576171877,0.0154045820236206,0.5707253217697144,1.4087417125701904,1.2546730041503906,4.87056303024292,0.4728492796421051,6.584082126617432,0.953951060771942,31.139482498168945,0.1601705104112625,637.99755859375,0.2475427091121673,1514.22998046875,0.1624456644058227,-12.629895210266112,-0.4011363685131073,1599.3541259765625,0.201009064912796,1162.169189453125,0.1981041878461837,-26.42157745361328,-0.2818292081356048,2773.569580078125,0.1568265110254287,978.325927734375,0.3016169667243957,-38.387943267822266,-0.1058978140354156,-23.909841537475582,-0.0982685685157775,35.929683685302734,0.032562255859375,-0.0143010951578617,-0.8766217231750488,-0.0366050042212009,-0.2959402799606323,0.922784686088562,0.3648587465286255,40.78230667114258,0.0550542026758194,16.032520294189453,0.1970530748367309,-0.8019644021987915,-9.46538257598877,-2.2342684268951416,-6.8099365234375,0.0,0.0,0.0,0.0,0.0,3.7037038803100586,4.761904716491699,0.199999988079071,0.0,0.0,0.0,-21.393814086914062
xxxxxxxx202_D1,xxxxxxxx202,1,ASUS_FX63VD_laptop,23,Male,1,session_1,Hanzi,3,蓝,2.826,2.848,0.0219999999999997,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xxxxxxxx202_D1,xxxxxxxx202,1,ASUS_FX63VD_laptop,23,Male,1,session_1,Hanzi,4,绿,2.909,3.347,0.4380000000000001,0.0609999999999999,21.202880859375,0.1657566726207733,18.53779602050781,22.354637145996094,24.286582946777344,5.748786926269531,123.06494140625,67.08816528320312,58.12688446044922,0.0,0.7597445845603943,0.264590173959732,0.522287130355835,0.7477149963378906,0.99286687374115,0.4705797433853149,4.02290153503418,1.2421482801437378,0.9273383021354676,1.630781173706055,0.5451845526695251,0.414383202791214,23.46558380126953,0.3055513501167297,13.77841567993164,0.3772947788238525,27.404645919799805,0.1711083799600601,35.838478088378906,0.1966503858566284,0.0449146404862403,0.64772629737854,1.3849679231643677,0.6552243232727051,1.9563592672348025,2.291721820831299,1.9048871994018557,3.5607967376708984,18.731651306152344,0.5885810852050781,453.8973083496094,0.5353284478187561,1068.559814453125,0.1424005776643753,-6.849093437194824,-1.2181473970413208,1519.186767578125,0.1158870905637741,672.8914184570312,0.1978437602519989,-24.518001556396484,-0.2857281267642975,2480.82958984375,0.1301442831754684,835.61572265625,0.306886613368988,-21.77148056030273,-0.523185133934021,-15.417490005493164,-0.4297595918178558,22.538124084472656,0.4068385660648346,-0.007692078128457,-2.78108286857605,-0.0015265226829797,-3.791433572769165,0.5942809581756592,0.3559592962265014,25.08681869506836,0.2559581696987152,13.98333740234375,0.397428423166275,28.01486015319824,0.1642005294561386,35.889617919921875,0.208156943321228,0.0,0.0,0.0,0.0,0.0,4.761904716491699,2.777777910232544,0.3499999940395355,0.0,0.0,0.0,-26.311443328857425
xxxxxxxx202_D1,xxxxxxxx202,1,ASUS_FX63VD_laptop,23,Male,1,session_1,Hanzi,5,绿,3.481,3.699,0.2179999999999999,0.1339999999999999,24.625408172607425,0.0300067067146301,24.104616165161133,24.72294235229492,25.308773040771484,1.2041568756103516,24.223264694213867,0.0,3.420948982238769,24.21641540527344,0.8954954743385315,0.2522175312042236,0.6580621600151062,0.9835736751556396,1.0979690551757812,0.439906895160675,5.781246185302734,0.0,-2.287971019744873,0.0,0.7361667156219482,0.2896305918693542,28.15749168395996,0.1110940650105476,15.028547286987305,0.3003672957420349,28.516366958618164,0.2031385153532028,42.25626373291016,0.1327299773693084,0.0576205365359783,0.7170642018318176,1.385191798210144,0.6161825060844421,4.494914531707764,0.380902498960495,-2.168372631072998,-0.8177536725997925,20.45380401611328,0.3211995363235473,406.6292724609375,0.4004855453968048,1165.7603759765625,0.061633676290512,-8.003908157348633,-1.1097564697265625,1471.431396484375,0.1109833493828773,763.8895874023438,0.2127832919359207,-24.247316360473636,-0.1597249209880828,2469.62255859375,0.0815305188298225,991.2565307617188,0.2471714913845062,-29.03116607666016,-0.3526162207126617,-16.905780792236328,-0.1721710264682769,28.03399658203125,0.2401102632284164,-0.0013249123003333,-13.87831974029541,0.0044926581904292,2.1379549503326416,0.6836631298065186,0.1062884479761123,27.42932510375977,0.1264039576053619,15.493261337280272,0.3417198956012726,26.10086250305176,0.1979911774396896,39.93777084350586,0.122253380715847,0.0,0.0,0.0,0.0,0.0,5.000000476837158,7.142857074737549,0.1299999952316284,0.0,0.0,0.0,-24.488008499145508
xxxxxxxx202_D1,xxxxxxxx202,1,ASUS_FX63VD_laptop,23,Male,1,session_1,Hanzi,6,蓝,3.814,4.061,0.2469999999999999,0.1150000000000002,21.144731521606445,0.0480927787721157,20.21981430053711,20.755834579467773,22.29690742492676,2.0770931243896484,0.1655635833740234,0.0,0.0,0.0,1.1534820795059204,0.4017397165298462,0.6498376727104187,1.131055235862732,1.6239955425262451,0.9741578698158264,4.434300899505615,1.6799639463424685,7.462350845336914,0.0,0.5511841773986816,0.2098187655210495,26.974897384643555,0.1350353211164474,5.116623878479004,1.963889956474304,0.9468626379966736,11.49232578277588,15.27255630493164,0.5711225271224976,0.0144202494993805,0.611009955406189,0.8868914842605591,0.3448429405689239,4.236407279968262,0.3222869336605072,0.9625661969184875,13.079593658447266,12.899206161499023,1.0873310565948486,519.5279541015625,0.4064667522907257,1159.952392578125,0.1049740836024284,-18.92703056335449,-0.4262668490409851,1376.68798828125,0.1707080751657486,957.4148559570312,0.1351364105939865,-15.01090145111084,-0.7144124507904053,2459.0146484375,0.1553860157728195,623.9161987304688,0.1489940732717514,-26.26384735107422,-0.4910266101360321,-9.48039436340332,-0.6657006144523621,21.29845428466797,0.5294800400733948,-0.026335921138525,-0.8959006667137146,-0.0061996416188776,-0.8535428643226624,0.6056000590324402,0.1761194914579391,28.44129753112793,0.094206728041172,0.8738871216773987,9.269603729248049,-4.85767126083374,-1.1000285148620603,11.216585159301758,0.5571471452713013,0.0,0.0,0.0,0.0,0.0,4.347826480865479,5.882352828979492,0.1599999964237213,0.0,0.0,0.0,-25.25602149963379
xxxxxxxx202_D1,xxxxxxxx202,1,ASUS_FX63VD_laptop,23,Male,1,session_1,Hanzi,7,黄,4.095,4.165,0.0700000000000002,0.0339999999999998,22.136070251464844,0.0,22.136070251464844,22.136070251464844,22.136070251464844,0.0,0.0,0.0,0.0,0.0,0.7490732669830322,0.3701010644435882,0.4509388506412506,0.7644704580307007,1.0472077131271362,0.596268892288208,0.1196032986044883,0.0,0.0,0.0,0.7312659025192261,0.5196510553359985,26.677396774291992,0.4368521571159363,18.0062313079834,0.487956553697586,1.4496967792510986,1.697746515274048,-2.314502239227295,-4.991435050964356,0.0,0.0,0.0,0.0,-1.307668924331665,-0.2166264355182647,5.354379653930664,0.2526043057441711,28.741289138793945,0.0084510203450918,482.197998046875,0.0622848197817802,1094.8848876953125,0.1056794375181198,-10.279913902282717,-0.0016544718528166,1372.220703125,0.0152118112891912,959.4508056640624,0.031828872859478,-35.275657653808594,-0.029603661969304,2546.970703125,0.0038262556772679,665.3472900390625,0.073245882987976,-39.67152404785156,-0.0122149279341101,-4.565797805786133,-0.7527280449867249,13.612344741821287,0.390114426612854,-0.0371540635824203,-0.1647200882434845,0.0086626969277858,0.5044242739677429,0.2223226279020309,0.0,7.644970893859863,0.4425841569900512,2.2276360988616943,1.2725807428359983,1.0956170558929443,2.3393359184265137,12.545061111450195,0.1794398874044418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.893478393554688
xxxxxxxx202_D1,xxxxxxxx202,1,ASUS_FX63VD_laptop,23,Male,1,session_1,Hanzi,8,红,4.247,4.715,0.4679999999999999,0.0819999999999998,21.960433959960938,0.0269193239510059,21.302295684814453,22.01902961730957,22.487886428833008,1.185590744018555,36.960411071777344,37.0900993347168,67.02024841308594,60.31159210205078,0.5421354174613953,0.2799884080886841,0.4213332831859588,0.4889319241046905,0.6465843319892883,0.2252510488033294,2.091571807861328,2.1772592067718506,2.722144842147827,1.101367473602295,0.4546893239021301,0.5066744089126587,17.700332641601562,0.5588213801383972,18.48350715637207,0.3061018288135528,12.713945388793944,0.6162360906600952,19.21487808227539,0.5112625360488892,0.0503101125359535,0.6103286147117615,1.438619613647461,0.4309202432632446,2.1318676471710205,1.396154284477234,11.126230239868164,0.3680807054042816,24.327547073364254,0.2012253552675247,732.5380859375,0.436360090970993,1104.209716796875,0.2337448894977569,-49.70475387573242,-1.1780917644500732,1872.12646484375,0.20673868060112,893.8880004882812,0.3179271817207336,-60.02092742919922,-0.9029731154441832,2947.851806640625,0.1411386877298355,868.6500244140625,0.5823293924331665,-61.45404052734375,-0.8681328296661377,-22.301687240600582,-0.2353273332118988,32.649009704589844,0.1883023083209991,-0.047605525702238,-0.6239016652107239,-0.0143845109269022,-0.8876223564147949,0.5538905262947083,0.3469869494438171,21.95913314819336,0.3271099030971527,20.938650131225582,0.2081441581249237,13.353825569152832,0.5386452078819275,17.296518325805664,0.5611721873283386,-3.1765658855438232,8.059937477111816,-0.019094007089734,-0.0036483672447502,0.2536939084529876,4.44444465637207,5.128205299377441,0.1550000011920929,0.0749999955296516,0.0499999970197677,0.0,-28.528722763061523
xxxxxxxx202_D1,xxxxxxxx202,1,ASUS_FX63VD_laptop,23,Male,1,session_1,Hanzi,9,黄,5.135,5.417,0.282,0.4199999999999999,21.73735809326172,0.0680647790431976,20.55927848815918,21.57337760925293,22.607866287231445,2.0485877990722656,89.79317474365234,48.81919097900391,180.33963012695312,0.0,0.8923303484916687,0.2051212936639785,0.7225659489631653,0.8800718188285828,1.0763119459152222,0.3537459969520569,2.392923355102539,3.5528464317321777,3.9220123291015625,0.0,0.8772149682044983,0.5122734904289246,32.58784103393555,0.1287383586168289,22.25497055053711,0.1624627709388733,2.6315643787384038,4.361213684082031,-5.217887878417969,-3.447993755340576,0.0524700656533241,0.7095621824264526,1.8659076690673828,0.7361706495285034,1.6982444524765017,2.3734259605407715,5.530328273773193,1.438085436820984,31.10797691345215,0.2091323584318161,658.37744140625,0.2131416797637939,1328.3726806640625,0.2369599640369415,-11.054449081420898,-0.8333446979522705,1681.317626953125,0.2259013354778289,1065.029296875,0.2283159643411636,-28.458839416503903,-0.3038015961647033,2978.58642578125,0.1315484046936035,687.7883911132812,0.4276827275753021,-40.791202545166016,-0.0896578952670097,-25.8938045501709,-0.0669266730546951,36.989444732666016,0.0504767596721649,-0.025305388495326,-1.3096951246261597,-0.0465461984276771,-0.1838335245847702,0.9879633784294128,0.4750645756721496,34.38096237182617,0.0746294111013412,21.814231872558597,0.1753003001213073,-2.235360145568848,-3.518899440765381,-13.587844848632812,-0.7151472568511963,0.0,0.0,0.0,0.0,0.0,3.7037038803100586,4.761904716491699,0.199999988079071,0.0,0.0,0.0,-23.89388084411621
xxxxxxxx202_D1,xxxxxxxx202,1,ASUS_FX63VD_laptop,23,Male,1,session_1,Hanzi,10,红,5.488,5.678,0.1899999999999995,0.0710000000000006,20.86806869506836,0.0480514429509639,20.140060424804688,20.42025375366211,21.274620056152344,1.1345596313476562,11.34796142578125,0.0,47.81009292602539,0.0,0.8280274868011475,0.1825821697711944,0.735640287399292,0.7562575340270996,0.9894440174102784,0.2538037300109863,10.032234191894531,6.765849113464356,4.328333854675293,0.0,0.7724663615226746,0.5245989561080933,31.82701110839844,0.1526935398578643,28.61393547058105,0.0942120924592018,13.583473205566406,0.3580079078674316,0.7345339059829712,10.625164985656738,0.0214140489697456,0.4032327532768249,1.729346513748169,0.9580199122428894,3.717123031616211,0.429973840713501,0.3753287494182586,31.9139404296875,33.46208953857422,0.1170155331492424,669.33251953125,0.2172289788722992,1118.116455078125,0.1477212458848953,-13.566566467285156,-0.1802985668182373,1886.9259033203125,0.1230155900120735,835.313232421875,0.2138737440109253,-39.329833984375,-0.0953462421894073,3091.197021484375,0.0621586441993713,617.76318359375,0.475465327501297,-43.33974075317383,-0.0583618469536304,-28.068471908569336,-0.1418714672327041,36.926265716552734,0.1215114668011665,-0.03156653419137,-0.5123483538627625,-0.0383765511214733,-0.2853284180164337,1.0486012697219849,0.3989149928092956,32.49283981323242,0.1792473495006561,29.246246337890625,0.1033511757850647,10.475441932678224,0.2370678186416626,-2.9235928058624268,-2.3822150230407715,0.0,0.0,0.0,0.0,0.0,5.555555820465088,8.333333969116211,0.1099999994039535,0.0,0.0,0.0,-23.774364471435547
