Feature,English_Description,Utterance_Interaction_Coef,Utterance_P_Raw,Utterance_P_FDR,Utterance_Significant_FDR,Utterance_Status,Trial_Interaction_Coef,Trial_P_Raw,Trial_P_FDR,Trial_Significant_FDR,Trial_Status,More_Sensitive_Model
mfcc3_sma3_stddevNorm,MFCC coefficient 3-coefficient of variation [vocal tract feature],0.049702556084570707,0.12878047820470834,0.42627998079606866,False,ok,0.050001591923165126,0.13099589142830784,0.3083995727837964,False,ok,Trial-by-Trial
mfcc2_sma3_amean,MFCC coefficient 2-mean [vocal tract feature],-0.0421620584579834,0.5077737380076361,0.8050404130631467,False,ok,-0.04213234694292705,0.13363981487297846,0.3083995727837964,False,ok,Trial-by-Trial
logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3-mean,-0.04183067954330171,0.4967500819188213,0.8050404130631467,False,ok,-0.04134773975189587,0.1430908013503833,0.3219543030383624,False,ok,Trial-by-Trial
F2frequency_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],-0.04659555791753667,0.16056743931907752,0.4629805223290761,False,ok,-0.04662839326885273,0.16467366556221052,0.36147877806338896,False,ok,Trial-by-Trial
F3amplitudeLogRelF0_sma3nz_amean,F3-mean [timbre],-0.04687130932543913,0.3763305982722852,0.8050404130631467,False,ok,-0.04605819575199899,0.17418225935854326,0.36662005978576323,False,ok,Trial-by-Trial
loudness_sma3_meanRisingSlope,Loudness-rising slope [intensity],0.04296279071903098,0.5183639142212007,0.8050404130631467,False,ok,0.043529372231970925,0.175162917453198,0.36662005978576323,False,ok,Trial-by-Trial
mfcc3_sma3_amean,MFCC coefficient 3-mean [vocal tract feature],-0.03946043094991411,0.41021321901289265,0.8050404130631467,False,ok,-0.03949079083313388,0.19082598164822928,0.39032587155319626,False,ok,Trial-by-Trial
F0semitoneFrom27.5Hz_sma3nz_amean,F0 semitone-mean [pitch],-0.027119769513654926,0.786120419487023,0.9930183926378453,False,ok,-0.026365888725074515,0.19517333730364594,0.3903466746072919,False,ok,Trial-by-Trial
F1bandwidth_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],-0.038009543583500074,0.34728952358942256,0.8014373621294366,False,ok,-0.0395509496671994,0.21242815114247393,0.415620295713536,False,ok,Trial-by-Trial
loudness_sma3_stddevRisingSlope,Loudness-standard deviation [intensity],-0.03656087490237059,0.4838343619059735,0.8050404130631467,False,ok,-0.03697391014325822,0.22803502230928618,0.4366628086773565,False,ok,Trial-by-Trial
