Feature,English_Description,Model,N,Interaction_Coef,Interaction_PValue_Raw,Age_Main_PValue,Task_Main_PValue,Status,FDR_PValue,Significant_FDR,Significant_Raw
VoicedSegmentsPerSec,VoicedSegmentsPerSec,Trial-by-Trial,3784,0.09079823952899733,0.03144558878800896,2.0060530538420227e-07,4.460282683056758e-28,ok,0.09419738657074962,False,True
slopeUV500-1500_sma3nz_amean,slopeUV500-1500-mean,Trial-by-Trial,3784,-0.07792681334505311,0.03321140310573987,0.09580857563521998,6.624849546442215e-06,ok,0.09419738657074962,False,True
Duration,Word duration (articulation lengthening),Trial-by-Trial,3784,0.08674888882657772,0.03349240411404431,2.871292621683438e-14,8.787470200772661e-33,ok,0.09419738657074962,False,True
MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,Trial-by-Trial,3784,0.10604842365230312,0.055811970488253135,0.552720184312343,0.006261738242803074,ok,0.14803252817128465,False,False
mfcc1V_sma3nz_amean,MFCC coefficient 1-mean [vocal tract feature],Trial-by-Trial,3784,-0.053307049730628345,0.0559233995313742,0.016380448515829094,0.00023834598359662225,ok,0.14803252817128465,False,False
hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexV-coefficient of variation,Trial-by-Trial,3784,0.05562558849562298,0.07859288244636337,7.108924344662912e-08,1.2136115392640562e-07,ok,0.2020959834335058,False,False
StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,Trial-by-Trial,3784,0.06362054006623945,0.09901193045214524,0.66016650549544,0.08674197999510593,ok,0.24513209354977245,False,False
F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0 semitone-standard deviation [pitch],Trial-by-Trial,3784,0.058933820978546235,0.10077652734823977,0.00024012725699844054,4.778440230686773e-05,ok,0.24513209354977245,False,False
mfcc3_sma3_stddevNorm,MFCC coefficient 3-coefficient of variation [vocal tract feature],Trial-by-Trial,3784,0.050001591923165126,0.13099589142830784,0.7942944738622157,0.5867172127312091,ok,0.3083995727837964,False,False
mfcc2_sma3_amean,MFCC coefficient 2-mean [vocal tract feature],Trial-by-Trial,3784,-0.04213234694292705,0.13363981487297846,0.8303985819743875,0.003996945964246775,ok,0.3083995727837964,False,False
logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3-mean,Trial-by-Trial,3784,-0.04134773975189587,0.1430908013503833,0.7141422399394446,0.00019342878444249804,ok,0.3219543030383624,False,False
F2frequency_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],Trial-by-Trial,3784,-0.04662839326885273,0.16467366556221052,0.017709377638384143,7.960731287078765e-05,ok,0.36147877806338896,False,False
F3amplitudeLogRelF0_sma3nz_amean,F3-mean [timbre],Trial-by-Trial,3784,-0.04605819575199899,0.17418225935854326,0.3169962758312008,0.014626406257211677,ok,0.36662005978576323,False,False
loudness_sma3_meanRisingSlope,Loudness-rising slope [intensity],Trial-by-Trial,3784,0.043529372231970925,0.175162917453198,0.33891722254556855,0.14209059090131332,ok,0.36662005978576323,False,False
