Feature,English_Description,Model,N,Interaction_Coef,Interaction_PValue_Raw,Age_Main_PValue,Task_Main_PValue,Status,FDR_PValue,Significant_FDR,Significant_Raw
HNRdBACF_sma3nz_amean,Harmonics-to-noise ratio-mean [voice clarity],Utterance-level,316,-0.11385169433755546,0.16461529682811596,0.078062562162999,0.21578139648881103,ok,0.4629805223290761,False,False
mfcc1V_sma3nz_stddevNorm,MFCC coefficient 1-coefficient of variation [vocal tract feature],Utterance-level,316,0.07383556133319669,0.2235601236103817,7.349964962379388e-06,0.00031102958353735114,ok,0.6097094280283137,False,False
loudness_sma3_percentile20.0,Loudness-20th percentile [intensity],Utterance-level,316,-0.10329006454168421,0.2358891860259149,0.7626098859007353,0.09104601451398643,ok,0.6192075701280054,False,False
hammarbergIndexV_sma3nz_stddevNorm,hammarbergIndexV-coefficient of variation,Utterance-level,316,0.055529641683031594,0.24080294393866877,3.6220269609425157e-08,0.00047341180679791013,ok,0.6192075701280054,False,False
alphaRatioV_sma3nz_stddevNorm,Alpha ratio-coefficient of variation [energy distribution],Utterance-level,316,-0.036613466515776794,0.2545404955068302,0.8402453894070737,0.9292247072191754,ok,0.6363512387670756,False,False
F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0 semitone-falling slope [pitch],Utterance-level,316,0.03651793873874873,0.3367278412687694,0.044142276297388025,0.8254002528873587,ok,0.8014373621294366,False,False
F2bandwidth_sma3nz_amean,F2-mean [tongue position],Utterance-level,316,0.03339215659169635,0.3468051945038405,0.8115243898754073,0.9099851929218803,ok,0.8014373621294366,False,False
F1bandwidth_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],Utterance-level,316,-0.038009543583500074,0.34728952358942256,0.004895979261288289,0.0009597223075219121,ok,0.8014373621294366,False,False
logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2-coefficient of variation,Utterance-level,316,-0.029866888606500636,0.36054311644514203,0.7360189827444656,0.2171017210212925,ok,0.8050404130631467,False,False
F3amplitudeLogRelF0_sma3nz_amean,F3-mean [timbre],Utterance-level,316,-0.04687130932543913,0.3763305982722852,0.36768237321155817,0.11843866565044565,ok,0.8050404130631467,False,False
mfcc1V_sma3nz_amean,MFCC coefficient 1-mean [vocal tract feature],Utterance-level,316,-0.05364067991034009,0.38234987334861104,0.01405633487583625,0.09551653534431362,ok,0.8050404130631467,False,False
shimmerLocaldB_sma3nz_stddevNorm,Shimmer-coefficient of variation [hoarseness],Utterance-level,316,-0.03806214082983728,0.3894193204412315,0.539190143766662,0.0003025121869335577,ok,0.8050404130631467,False,False
mfcc3_sma3_amean,MFCC coefficient 3-mean [vocal tract feature],Utterance-level,316,-0.03946043094991411,0.41021321901289265,0.13785816608138796,0.6562511695088824,ok,0.8050404130631467,False,False
slopeV0-500_sma3nz_stddevNorm,slopeV0-500-coefficient of variation,Utterance-level,316,0.026426755513014016,0.41639201154364125,0.2375770292155279,0.36392931263071315,ok,0.8050404130631467,False,False
mfcc4_sma3_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],Utterance-level,316,-0.02604481375491248,0.4204859508444001,0.739507732566461,0.897093841582848,ok,0.8050404130631467,False,False
spectralFluxV_sma3nz_amean,Spectral flux-mean [timbre change],Utterance-level,316,0.07712810461599073,0.42910649212502017,0.0016088188589433521,0.2962725549195152,ok,0.8050404130631467,False,False
slopeV500-1500_sma3nz_amean,slopeV500-1500-mean,Utterance-level,316,0.03061610022085622,0.48257695720533056,0.0599077280416445,0.8079383349478004,ok,0.8050404130631467,False,False
loudness_sma3_stddevRisingSlope,Loudness-standard deviation [intensity],Utterance-level,316,-0.03656087490237059,0.4838343619059735,0.0048002774651205215,0.010805792129294828,ok,0.8050404130631467,False,False
alphaRatioV_sma3nz_amean,Alpha ratio-mean [energy distribution],Utterance-level,316,0.035150401671448395,0.4871979926843948,0.4714331835699973,0.26759359290132184,ok,0.8050404130631467,False,False
F2amplitudeLogRelF0_sma3nz_amean,F2-mean [tongue position],Utterance-level,316,-0.03130482074398513,0.4938526398283274,0.7465310002665635,0.03599665732760907,ok,0.8050404130631467,False,False
logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3-mean,Utterance-level,316,-0.04183067954330171,0.4967500819188213,0.7131076495695419,0.08779345291162782,ok,0.8050404130631467,False,False
F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0 semitone-20th percentile [pitch],Utterance-level,316,-0.06333447828636495,0.4972956201694393,0.9333943836253544,0.32486028369673103,ok,0.8050404130631467,False,False
mfcc3V_sma3nz_amean,MFCC coefficient 3-mean [vocal tract feature],Utterance-level,316,-0.03221625781411525,0.5049014725434052,0.2985279835749419,0.8270462015618698,ok,0.8050404130631467,False,False
mfcc2_sma3_amean,MFCC coefficient 2-mean [vocal tract feature],Utterance-level,316,-0.0421620584579834,0.5077737380076361,0.8256061394794858,0.20391947142108455,ok,0.8050404130631467,False,False
loudnessPeaksPerSec,loudnessPeaksPerSec,Utterance-level,316,-0.0276766730423621,0.5177948070102874,1.4781131604440304e-05,1.4292318516935548e-11,ok,0.8050404130631467,False,False
loudness_sma3_meanRisingSlope,Loudness-rising slope [intensity],Utterance-level,316,0.04296279071903098,0.5183639142212007,0.3729114287591988,0.4802718757668649,ok,0.8050404130631467,False,False
F1frequency_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],Utterance-level,316,-0.02811649979385391,0.5263591831123124,0.015354709037293428,1.4322009002131939e-05,ok,0.8050404130631467,False,False
loudness_sma3_percentile80.0,Loudness-80th percentile [intensity],Utterance-level,316,0.057156103999316116,0.5365618042206207,0.004808913690805868,0.09702300926536281,ok,0.8050404130631467,False,False
spectralFlux_sma3_amean,Spectral flux-mean [timbre change],Utterance-level,316,0.06042507445406123,0.539562311523287,0.0017074192554099922,0.3347165534896691,ok,0.8050404130631467,False,False
F1bandwidth_sma3nz_amean,F1-mean [mouth opening],Utterance-level,316,0.028463526224208884,0.5580981790588065,0.6666652134460151,0.8978425516584678,ok,0.8050404130631467,False,False
slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500-coefficient of variation,Utterance-level,316,-0.02073674262687773,0.5594676625055479,0.9784581184524995,0.6448854633025144,ok,0.8050404130631467,False,False
mfcc3V_sma3nz_stddevNorm,MFCC coefficient 3-coefficient of variation [vocal tract feature],Utterance-level,316,-0.018531276377471845,0.5635282891442026,0.3838930886573789,0.8206033125674888,ok,0.8050404130631467,False,False
F2amplitudeLogRelF0_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],Utterance-level,316,-0.0166733753365731,0.6079343944092571,0.9439675263672487,0.343596234252568,ok,0.8549077421380178,False,False
F3frequency_sma3nz_stddevNorm,F3-coefficient of variation [timbre],Utterance-level,316,0.022505620945015625,0.649272245137638,2.5994722011922294e-05,0.0031113961285147394,ok,0.898992339421345,False,False
mfcc2V_sma3nz_amean,MFCC coefficient 2-mean [vocal tract feature],Utterance-level,316,-0.02354077726062205,0.7100342848278387,0.9855368845720076,0.3442691493842712,ok,0.9682285702197801,False,False
hammarbergIndexV_sma3nz_amean,hammarbergIndexV-mean,Utterance-level,316,-0.021910024359293595,0.7232628828676213,0.3103636614515602,0.207291780506857,ok,0.9715471560908345,False,False
mfcc2V_sma3nz_stddevNorm,MFCC coefficient 2-coefficient of variation [vocal tract feature],Utterance-level,316,0.010331829576713983,0.7461325706852663,0.5258535293358713,0.030215178048364724,ok,0.9875284023775583,False,False
F0semitoneFrom27.5Hz_sma3nz_amean,F0 semitone-mean [pitch],Utterance-level,316,-0.027119769513654926,0.786120419487023,0.26353900614540765,0.9276301638644538,ok,0.9930183926378453,False,False
mfcc2_sma3_stddevNorm,MFCC coefficient 2-coefficient of variation [vocal tract feature],Utterance-level,316,-0.008048383611297104,0.8050223954846449,0.5538723408363881,0.15745844170225537,ok,0.9930183926378453,False,False
equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,Utterance-level,316,0.02221694077169034,0.8271957553090267,0.05989148291997648,0.27691410232017766,ok,0.9930183926378453,False,False
slopeV0-500_sma3nz_amean,slopeV0-500-mean,Utterance-level,316,-0.019043761995672204,0.832479071049383,0.00028287973712968464,0.6371206090330477,ok,0.9930183926378453,False,False
loudness_sma3_meanFallingSlope,Loudness-falling slope [intensity],Utterance-level,316,0.009708950178437342,0.8373698677639113,0.20500645802647696,0.23242753000446795,ok,0.9930183926378453,False,False
F2frequency_sma3nz_amean,F2-mean [tongue position],Utterance-level,316,-0.009738648755931376,0.8546885754598867,0.03907235294635137,0.8784419510503427,ok,0.9930183926378453,False,False
F3bandwidth_sma3nz_stddevNorm,F3-coefficient of variation [timbre],Utterance-level,316,0.008043477601572355,0.8781656043780989,0.03283633983430845,0.44806426123075505,ok,0.9930183926378453,False,False
F1amplitudeLogRelF0_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],Utterance-level,316,0.004886769351001678,0.8792012593713678,0.9230089777003465,0.10012154076056555,ok,0.9930183926378453,False,False
F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0 semitone-median [pitch],Utterance-level,316,-0.014418038267863295,0.8831087212946042,0.1558989811774479,0.7873923022421538,ok,0.9930183926378453,False,False
loudness_sma3_amean,Loudness-mean [intensity],Utterance-level,316,0.01303484879024333,0.8899958086501767,0.022460306933544397,0.3884977059019965,ok,0.9930183926378453,False,False
F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0 semitone-80th percentile [pitch],Utterance-level,316,0.012823715363415339,0.8954743723193994,0.0201454194708823,0.4304649847623211,ok,0.9930183926378453,False,False
loudness_sma3_percentile50.0,Loudness-median [intensity],Utterance-level,316,-0.011358815605021139,0.9002978526206282,0.01724690983653191,0.3709221817706094,ok,0.9930183926378453,False,False
F3bandwidth_sma3nz_amean,F3-mean [timbre],Utterance-level,316,0.0053473739470834,0.913773792751917,0.0007820765944601565,0.3553339228854365,ok,0.9930183926378453,False,False
F3frequency_sma3nz_amean,F3-mean [timbre],Utterance-level,316,0.006573591302835975,0.9161629995452141,0.1895628553138214,0.3432805885509732,ok,0.9930183926378453,False,False
mfcc4V_sma3nz_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],Utterance-level,316,-0.0033723222049815713,0.9174415885812714,0.9994100504869501,0.3123817952476078,ok,0.9930183926378453,False,False
mfcc4_sma3_amean,MFCC coefficient 4-mean [vocal tract feature],Utterance-level,316,0.004291215490418436,0.9382015468236885,0.7369612337147855,0.7631937796086579,ok,0.9930183926378453,False,False
MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,Utterance-level,316,-0.003925887685399698,0.9449567324008111,4.8543697887601526e-11,2.863217473981597e-14,ok,0.9930183926378453,False,False
F2bandwidth_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],Utterance-level,316,0.0013294972597504284,0.9740953703913632,1.9475281949933757e-05,0.010349147857480864,ok,0.9930183926378453,False,False
logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2-mean,Utterance-level,316,-0.0014424614158430188,0.9779087435212613,0.06261734679645034,0.5897603750400388,ok,0.9930183926378453,False,False
mfcc4V_sma3nz_amean,MFCC coefficient 4-mean [vocal tract feature],Utterance-level,316,0.0014128760886213294,0.978666601507741,0.4894385560886698,0.9004079384933315,ok,0.9930183926378453,False,False
F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0 semitone-rising slope [pitch],Utterance-level,316,-0.0009068802834594283,0.9819848549418693,0.17779229093927976,0.32086403289422327,ok,0.9930183926378453,False,False
F1frequency_sma3nz_amean,F1-mean [mouth opening],Utterance-level,316,-0.00042748914915228045,0.9950673895318954,0.5172910276445796,0.675100135204403,ok,0.9950673895318954,False,False
