Feature,English_Description,Utterance_Interaction_Coef,Utterance_P_Raw,Utterance_P_FDR,Utterance_Significant_FDR,Utterance_Status,Trial_Interaction_Coef,Trial_P_Raw,Trial_P_FDR,Trial_Significant_FDR,Trial_Status,More_Sensitive_Model
F1amplitudeLogRelF0_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],0.028512601688722276,0.3579470198513989,0.9971865685764424,False,ok,0.029972812632622164,0.3792024072105017,0.7686632985301509,False,ok,Trial-by-Trial
F1bandwidth_sma3nz_amean,F1-mean [mouth opening],-0.02061332165952493,0.6590267837242039,0.9971865685764424,False,ok,-0.02049825316505746,0.5036161477990994,0.7686632985301509,False,ok,Trial-by-Trial
F1frequency_sma3nz_amean,F1-mean [mouth opening],-0.023125328402119415,0.7445988167822994,0.9971865685764424,False,ok,-0.023205472484458353,0.41795098652625406,0.7686632985301509,False,ok,Trial-by-Trial
F2bandwidth_sma3nz_amean,F2-mean [tongue position],-0.021626694735562856,0.5394512166991545,0.9971865685764424,False,ok,-0.021208431856105065,0.5254098295390686,0.7686632985301509,False,ok,Trial-by-Trial
F3bandwidth_sma3nz_amean,F3-mean [timbre],-0.03127928992083777,0.5285330841179745,0.9971865685764424,False,ok,-0.031022602040159216,0.35126831638287015,0.7686632985301509,False,ok,Trial-by-Trial
F3frequency_sma3nz_amean,F3-mean [timbre],-0.02376181334505932,0.7102441881160737,0.9971865685764424,False,ok,-0.024049672620412146,0.40770044257107474,0.7686632985301509,False,ok,Trial-by-Trial
F3frequency_sma3nz_stddevNorm,F3-coefficient of variation [timbre],0.020374394003900315,0.6819648643650253,0.9971865685764424,False,ok,0.020989216966183593,0.501097905249932,0.7686632985301509,False,ok,Trial-by-Trial
MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,0.026427545153547026,0.5327595168139392,0.9971865685764424,False,ok,0.030708224671259526,0.4569670057509415,0.7686632985301509,False,ok,Trial-by-Trial
MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,0.023064058158193457,0.7215185350645106,0.9971865685764424,False,ok,0.0241388959819104,0.529523605654104,0.7686632985301509,False,ok,Trial-by-Trial
StddevUnvoicedSegmentLength,StddevUnvoicedSegmentLength,0.02766540339159819,0.3944506442622494,0.9971865685764424,False,ok,0.027644359715985955,0.48056342026458887,0.7686632985301509,False,ok,Trial-by-Trial
logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-H2-coefficient of variation,0.027452809554281192,0.3982457951715688,0.9971865685764424,False,ok,0.027455491436223885,0.44663660853946185,0.7686632985301509,False,ok,Trial-by-Trial
loudness_sma3_meanFallingSlope,Loudness-falling slope [intensity],-0.025316450988023556,0.5761854072859199,0.9971865685764424,False,ok,-0.02456812735407552,0.5195830119237854,0.7686632985301509,False,ok,Trial-by-Trial
loudness_sma3_meanRisingSlope,Loudness-rising slope [intensity],-0.018416320473621267,0.7793880575225443,0.9971865685764424,False,ok,-0.01886062648528309,0.5041060296453732,0.7686632985301509,False,ok,Trial-by-Trial
loudness_sma3_stddevRisingSlope,Loudness-standard deviation [intensity],0.02994297340896726,0.5307558902597456,0.9971865685764424,False,ok,0.030510755901614672,0.3403476455924297,0.7686632985301509,False,ok,Trial-by-Trial
mfcc2V_sma3nz_amean,MFCC coefficient 2-mean [vocal tract feature],0.022201445014676406,0.728374613326707,0.9971865685764424,False,ok,0.021826313692203357,0.43919880992930616,0.7686632985301509,False,ok,Trial-by-Trial
mfcc4V_sma3nz_amean,MFCC coefficient 4-mean [vocal tract feature],0.026781553897961736,0.6162564756548783,0.9971865685764424,False,ok,0.026790585765810716,0.36184791058618015,0.7686632985301509,False,ok,Trial-by-Trial
mfcc4_sma3_amean,MFCC coefficient 4-mean [vocal tract feature],0.026330350797369832,0.6415869226490494,0.9971865685764424,False,ok,0.02641824205925112,0.41177797728992194,0.7686632985301509,False,ok,Trial-by-Trial
slopeV0-500_sma3nz_stddevNorm,slopeV0-500-coefficient of variation,-0.025566236718681707,0.4324335350051294,0.9971865685764424,False,ok,-0.02560951956254471,0.48288888858594303,0.7686632985301509,False,ok,Trial-by-Trial
slopeV500-1500_sma3nz_amean,slopeV500-1500-mean,0.021109178993339556,0.6333034891783507,0.9971865685764424,False,ok,0.021305370674384507,0.48976272092071027,0.7686632985301509,False,ok,Trial-by-Trial
alphaRatioV_sma3nz_stddevNorm,Alpha ratio-coefficient of variation [energy distribution],0.021319611323728505,0.5001998494650299,0.9971865685764424,False,ok,0.021187110616782485,0.5474572485860203,0.7820817836943148,False,ok,Trial-by-Trial
mfcc3_sma3_stddevNorm,MFCC coefficient 3-coefficient of variation [vocal tract feature],-0.0219272871887394,0.512138957470795,0.9971865685764424,False,ok,-0.02190939994642442,0.5618545547196659,0.7874807638832731,False,ok,Trial-by-Trial
shimmerLocaldB_sma3nz_stddevNorm,Shimmer-coefficient of variation [hoarseness],-0.017432244699972437,0.6902001842988602,0.9971865685764424,False,ok,-0.017281348041695652,0.5774858935144003,0.7874807638832731,False,ok,Trial-by-Trial
slopeV500-1500_sma3nz_stddevNorm,slopeV500-1500-coefficient of variation,-0.020218366879706646,0.5479372932212576,0.9971865685764424,False,ok,-0.02026836487688946,0.5751801816156994,0.7874807638832731,False,ok,Trial-by-Trial
mfcc3V_sma3nz_stddevNorm,MFCC coefficient 3-coefficient of variation [vocal tract feature],0.01682962940198707,0.6027549308405332,0.9971865685764424,False,ok,0.01681299058024026,0.6195749222182344,0.8322648208901656,False,ok,Trial-by-Trial
VoicedSegmentsPerSec,VoicedSegmentsPerSec,0.017042297802230738,0.7655093464794747,0.9971865685764424,False,ok,0.016548568010144454,0.6582893290098705,0.8652699499733542,False,ok,Trial-by-Trial
jitterLocal_sma3nz_amean,Jitter-mean [roughness],-0.013983524886918175,0.7464691866621656,0.9971865685764424,False,ok,-0.014040266929152495,0.6633736283129049,0.8652699499733542,False,ok,Trial-by-Trial
