Feature,English_Description,Model,N,Interaction_Coef,Interaction_PValue_Raw,Age_Main_PValue,Task_Main_PValue,Status,FDR_PValue,Significant_FDR,Significant_Raw
slopeV0-500_sma3nz_stddevNorm,slopeV0-500-coefficient of variation,Utterance-level,316,-0.025566236718681707,0.4324335350051294,0.9408201314161307,0.3640270758663735,ok,0.9971865685764424,False,False
spectralFluxUV_sma3nz_amean,Spectral flux-mean [timbre change],Utterance-level,316,0.03460574805934043,0.49315152582647837,0.4440741434276454,0.7539560704851462,ok,0.9971865685764424,False,False
alphaRatioV_sma3nz_stddevNorm,Alpha ratio-coefficient of variation [energy distribution],Utterance-level,316,0.021319611323728505,0.5001998494650299,0.571866414754848,0.6570625399251226,ok,0.9971865685764424,False,False
loudness_sma3_pctlrange0-2,Loudness-percentile range [intensity],Utterance-level,316,0.054504169982252854,0.5089478594809169,0.0005047462840590023,0.08151597530421238,ok,0.9971865685764424,False,False
F2frequency_sma3nz_amean,F2-mean [tongue position],Utterance-level,316,-0.03562918494373561,0.5096036582847816,0.004132795758108945,0.4646543893549736,ok,0.9971865685764424,False,False
mfcc3_sma3_stddevNorm,MFCC coefficient 3-coefficient of variation [vocal tract feature],Utterance-level,316,-0.0219272871887394,0.512138957470795,0.8013611538218895,0.1419701309318502,ok,0.9971865685764424,False,False
slopeV0-500_sma3nz_amean,slopeV0-500-mean,Utterance-level,316,-0.0554873100812453,0.5264705512557635,7.52090898505234e-06,0.23722370487698555,ok,0.9971865685764424,False,False
F3bandwidth_sma3nz_amean,F3-mean [timbre],Utterance-level,316,-0.03127928992083777,0.5285330841179745,3.837562230578853e-05,0.8881871394256386,ok,0.9971865685764424,False,False
loudness_sma3_stddevRisingSlope,Loudness-standard deviation [intensity],Utterance-level,316,0.02994297340896726,0.5307558902597456,0.014523061914428386,0.26318026459503024,ok,0.9971865685764424,False,False
MeanUnvoicedSegmentLength,MeanUnvoicedSegmentLength,Utterance-level,316,0.026427545153547026,0.5327595168139392,0.7482290154882962,0.29986938797001345,ok,0.9971865685764424,False,False
F2bandwidth_sma3nz_amean,F2-mean [tongue position],Utterance-level,316,-0.021626694735562856,0.5394512166991545,0.2707620197974264,0.7375639842606585,ok,0.9971865685764424,False,False
