Feature,English_Description,Model,N,Interaction_Coef,Interaction_PValue_Raw,Age_Main_PValue,Task_Main_PValue,Status,FDR_PValue,Significant_FDR,Significant_Raw
loudnessPeaksPerSec,loudnessPeaksPerSec,Trial-by-Trial,3786,0.011540328663648906,0.7396207942580177,0.0005104008358594922,1.366292697970303e-06,ok,0.9245259681754381,False,False
F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0 semitone-80th percentile [pitch],Trial-by-Trial,3786,-0.005560226396211548,0.7599431139934704,0.03967115368299279,5.228281604460553e-05,ok,0.9245259681754381,False,False
alphaRatioV_sma3nz_amean,Alpha ratio-mean [energy distribution],Trial-by-Trial,3786,0.009086875522764116,0.7662289496397936,0.6494651415704938,0.005181680312853776,ok,0.9245259681754381,False,False
spectralFluxV_sma3nz_amean,Spectral flux-mean [timbre change],Trial-by-Trial,3786,0.006192575450439837,0.778656444221957,0.0011171892227047097,2.7373445022464274e-05,ok,0.9245259681754381,False,False
F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0 semitone-standard deviation [pitch],Trial-by-Trial,3786,0.008929263703054207,0.7884473921269386,0.14740421590284122,0.7223853746891263,ok,0.9245259681754381,False,False
loudness_sma3_percentile80.0,Loudness-80th percentile [intensity],Trial-by-Trial,3786,-0.004857853022828553,0.7966758342289085,0.0010697642771765495,7.02229959385631e-14,ok,0.9245259681754381,False,False
mfcc2_sma3_amean,MFCC coefficient 2-mean [vocal tract feature],Trial-by-Trial,3786,0.006974322543294486,0.8000039365636611,0.7076056130278758,1.0936302640759594e-05,ok,0.9245259681754381,False,False
mfcc2_sma3_stddevNorm,MFCC coefficient 2-coefficient of variation [vocal tract feature],Trial-by-Trial,3786,0.009928188232665948,0.8012558390853797,0.8685180645396049,0.18115826729661866,ok,0.9245259681754381,False,False
mfcc4_sma3_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],Trial-by-Trial,3786,-0.006971826744390284,0.8368230519977935,0.5741444515587254,0.6653230526354179,ok,0.9423067484672107,False,False
slopeUV0-500_sma3nz_amean,slopeUV0-500-mean,Trial-by-Trial,3786,0.006588789867930837,0.8376059986375206,0.09899715820377468,0.16471066337613882,ok,0.9423067484672107,False,False
jitterLocal_sma3nz_stddevNorm,Jitter-coefficient of variation [roughness],Trial-by-Trial,3786,0.005413599425282476,0.8779244224506361,0.0004791261214953151,0.004480412605373736,ok,0.9691688256105409,False,False
HNRdBACF_sma3nz_stddevNorm,Harmonics-to-noise ratio-coefficient of variation [voice clarity],Trial-by-Trial,3786,0.004838843248036518,0.8830204855562706,0.28979822874136796,0.1339557690072426,ok,0.9691688256105409,False,False
mfcc3_sma3_amean,MFCC coefficient 3-mean [vocal tract feature],Trial-by-Trial,3786,-0.0035888215632162183,0.9048399180697452,0.19888653307999882,0.2456227565404957,ok,0.973283893722528,False,False
F2bandwidth_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],Trial-by-Trial,3786,-0.0033895822615504076,0.9140404516989687,5.926299426704967e-06,0.08136873043639371,ok,0.973283893722528,False,False
logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2-mean,Trial-by-Trial,3786,0.0031396268253550547,0.9192125662934987,0.06310949262008167,0.9950675417696777,ok,0.973283893722528,False,False
logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3-mean,Trial-by-Trial,3786,0.0017972319708245243,0.9525507645077507,0.6896090827342751,0.0004119967670888698,ok,0.9859400326443238,False,False
mfcc3V_sma3nz_amean,MFCC coefficient 3-mean [vocal tract feature],Trial-by-Trial,3786,0.001638429192743865,0.9566793183198179,0.30504682032210084,0.723549821583076,ok,0.9859400326443238,False,False
spectralFluxV_sma3nz_stddevNorm,Spectral flux-coefficient of variation [timbre change],Trial-by-Trial,3786,0.001105488644282973,0.9703672400916835,0.06689141032130497,0.42493312407244144,ok,0.9859400326443238,False,False
hammarbergIndexV_sma3nz_amean,hammarbergIndexV-mean,Trial-by-Trial,3786,-0.0007042522183123893,0.980798048857904,0.35604610636284695,1.4757125761890742e-05,ok,0.9859400326443238,False,False
spectralFlux_sma3_amean,Spectral flux-mean [timbre change],Trial-by-Trial,3786,-0.00040201329691695825,0.9859400326443238,0.0008188246599693353,1.8837387073907455e-05,ok,0.9859400326443238,False,False
