Pair,Task_1,Task_2,Behavior_Metric,Speech_Feature,N,Spearman_rho,p_raw,Status,p_fdr_bh,Significant_FDR,Significant_Raw
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc3V_sma3nz_amean,158,-0.18967565668074823,0.016988112411254502,ok,0.06647522247882197,False,True
STT_minus_Dots,STT,Dots,Overall_Accuracy,spectralFlux_sma3_stddevNorm,158,-0.18605532026568444,0.01925359504832314,ok,0.07298099910833618,False,True
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,F1bandwidth_sma3nz_amean,158,0.18574173320818607,0.01946159976222298,ok,0.07298099910833618,False,True
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,loudnessPeaksPerSec,158,-0.18370935820457315,0.02085740407561467,ok,0.076619035379809,False,True
STT_minus_Dots,STT,Dots,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,158,-0.17469876139051763,0.028134611153714798,ok,0.10128460015337327,False,True
STT_minus_Dots,STT,Dots,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,158,-0.17322999082457577,0.029505865823018812,ok,0.10383495980713159,False,True
STT_minus_Dots,STT,Dots,Overall_Accuracy,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,158,0.1727183034764973,0.02999676616650468,ok,0.10383495980713159,False,True
STT_minus_Dots,STT,Dots,Overall_Accuracy,spectralFluxV_sma3nz_stddevNorm,158,-0.1707668480842304,0.0319332584780584,ok,0.10726301599111802,False,True
STT_minus_Dots,STT,Dots,Overall_Accuracy,HNRdBACF_sma3nz_amean,158,0.17052654147541624,0.03217890479733541,ok,0.10726301599111802,False,True
STT_minus_Dots,STT,Dots,Overall_Accuracy,jitterLocal_sma3nz_amean,158,-0.16538895190766473,0.037827071141525496,ok,0.12379768737226525,False,True
STT_minus_Dots,STT,Dots,Overall_Accuracy,mfcc4_sma3_stddevNorm,158,0.1626751445150218,0.04113346449080811,ok,0.1322147072918832,False,True
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc3V_sma3nz_stddevNorm,158,0.16079950225067277,0.04355766741840505,ok,0.13755052868970016,False,True
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,mfcc2_sma3_amean,158,-0.1579547857411247,0.047461672598189134,ok,0.14506277998541517,False,True
STT_minus_Dots,STT,Dots,Overall_Accuracy,F3amplitudeLogRelF0_sma3nz_stddevNorm,158,0.15789387164309823,0.04754835566188608,ok,0.14506277998541517,False,True
STT_minus_Dots,STT,Dots,Overall_Accuracy,StddevUnvoicedSegmentLength,158,-0.15380277433017517,0.05367922434701931,ok,0.16103767304105793,False,False
STT_minus_Dots,STT,Dots,Total_Hesitation_Duration,alphaRatioV_sma3nz_amean,158,0.1531385437789701,0.05473377699341777,ok,0.16150950588221635,False,False
STT_minus_Dots,STT,Dots,Overall_Accuracy,F1amplitudeLogRelF0_sma3nz_amean,158,0.15003625985661376,0.059888052962895594,ok,0.17386854086001946,False,False
