Feature,English_Description,Model,N,Interaction_Coef,Interaction_PValue_Raw,Age_Main_PValue,Task_Main_PValue,Status,FDR_PValue,Significant_FDR,Significant_Raw
loudness_sma3_amean,Loudness-mean [intensity],Trial-by-Trial,3784,-0.017188687661814105,0.5477068480603378,0.002767209231790816,8.357803566128575e-13,ok,0.70419451893472,False,False
F2amplitudeLogRelF0_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],Trial-by-Trial,3784,-0.018214254255884306,0.6359256052022301,0.997166381463171,0.4405302085280557,ok,0.8061028798338128,False,False
mfcc2_sma3_stddevNorm,MFCC coefficient 2-coefficient of variation [vocal tract feature],Trial-by-Trial,3784,0.014611641841965796,0.6656486583463065,0.302302384978413,0.1484197369346078,ok,0.8280805379296406,False,False
equivalentSoundLevel_dBp,equivalentSoundLevel_dBp,Trial-by-Trial,3784,-0.011479569634324456,0.6716653252095974,0.01806856223435151,2.3922205849952055e-20,ok,0.8280805379296406,False,False
loudness_sma3_meanFallingSlope,Loudness-falling slope [intensity],Trial-by-Trial,3784,-0.01362156578160633,0.7170403460332504,0.4524282838467043,0.5772944653309244,ok,0.8594242139172524,False,False
slopeV0-500_sma3nz_stddevNorm,slopeV0-500-coefficient of variation,Trial-by-Trial,3784,0.011759486794244196,0.7226054944327246,0.4697852716355856,0.9840479665654204,ok,0.8594242139172524,False,False
F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0 semitone-falling slope [pitch],Trial-by-Trial,3784,0.013732091965394386,0.7257360028634576,0.14630679127979404,0.31055188099278985,ok,0.8594242139172524,False,False
F2bandwidth_sma3nz_amean,F2-mean [tongue position],Trial-by-Trial,3784,0.011065995558025333,0.7411360214229956,0.22888139333684587,0.8040672544699559,ok,0.8634774038356814,False,False
loudnessPeaksPerSec,loudnessPeaksPerSec,Trial-by-Trial,3784,-0.011445144697614321,0.7559857511448497,0.00029425514390290234,1.834685680414443e-36,ok,0.8634774038356814,False,False
F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0 semitone-80th percentile [pitch],Trial-by-Trial,3784,0.0068669834073308775,0.7579412767002092,0.02030301931010519,2.549058979719963e-11,ok,0.8634774038356814,False,False
MeanVoicedSegmentLengthSec,MeanVoicedSegmentLengthSec,Trial-by-Trial,3784,0.01459386860861628,0.775417870820694,1.1955250155768008e-10,1.2904901955189913e-33,ok,0.8723451046732809,False,False
loudness_sma3_stddevRisingSlope,Loudness-standard deviation [intensity],Trial-by-Trial,3784,-0.008539708012188112,0.7966084018949228,0.00896406736774545,1.4900368456109975e-08,ok,0.8801522222911635,False,False
F1amplitudeLogRelF0_sma3nz_stddevNorm,F1-coefficient of variation [mouth opening],Trial-by-Trial,3784,0.00919980835477715,0.8019164691986156,0.9244078020857943,0.12277928453609074,ok,0.8801522222911635,False,False
F1bandwidth_sma3nz_amean,F1-mean [mouth opening],Trial-by-Trial,3784,0.007449049642290628,0.8202330967841311,0.85508322074574,0.5724330034392706,ok,0.8834589551301504,False,False
F2frequency_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],Trial-by-Trial,3784,-0.007464963352790221,0.8245616914548071,0.46941183783755347,0.00029124158765178495,ok,0.8834589551301504,False,False
logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-A3-coefficient of variation,Trial-by-Trial,3784,-0.004509272799050134,0.8972701995700699,0.0062326314966769936,0.14232010719775598,ok,0.95005079954478,False,False
mfcc4V_sma3nz_stddevNorm,MFCC coefficient 4-coefficient of variation [vocal tract feature],Trial-by-Trial,3784,-0.0034773502217890703,0.9294606976529637,0.9997014920744907,0.4000923642325567,ok,0.967954283325707,False,False
F2bandwidth_sma3nz_stddevNorm,F2-coefficient of variation [tongue position],Trial-by-Trial,3784,-0.0018167245773881816,0.953864667543104,3.852796887988369e-06,2.393794680013535e-07,ok,0.967954283325707,False,False
mfcc2V_sma3nz_amean,MFCC coefficient 2-mean [vocal tract feature],Trial-by-Trial,3784,-0.0015667520876121517,0.9549708139389156,0.6385615387909329,7.584792283708813e-13,ok,0.967954283325707,False,False
mfcc3V_sma3nz_stddevNorm,MFCC coefficient 3-coefficient of variation [vocal tract feature],Trial-by-Trial,3784,-0.0018846205207994958,0.9571992357331992,0.903127762670805,0.7364473307147883,ok,0.967954283325707,False,False
logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2-mean,Trial-by-Trial,3784,0.000837674406244837,0.9782674968506789,0.06452403571258726,0.34199907876840074,ok,0.9782674968506789,False,False
