Device_ID,Device_Name,Analysis_Level,Feature,N,ICC_3_1_consistency,ICC_Category,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Session1_mean,Session1_sd,Session2_mean,Session2_sd,Mean_difference_S2_minus_S1,SD_difference,Paired_t,Paired_t_p,SEM,MDC95,Bland_Altman_bias,Bland_Altman_lower_LOA,Bland_Altman_upper_LOA
2,iPad_2021,device_overall_mean,F1frequency_sma3nz_stddevNorm,51,0.6685137430065309,moderate,0.6704413780084123,7.363652051632961e-08,0.6647058823529411,1.0411604317997325e-07,0.2581701083021155,0.0464323067054319,0.2575144208062043,0.0430375689896831,-0.0006556874959112,0.0364507939728216,-0.128462094050183,0.8982986222554168,0.0235419206199409,0.0652548747130614,-0.0006556874959112,-0.0720992436826416,0.0707878686908192
2,iPad_2021,device_overall_mean,F2amplitudeLogRelF0_sma3nz_amean,51,0.7085134173307869,moderate,0.7085137137977006,6.004654899891833e-09,0.711764705882353,4.759159901958435e-09,-18.461338530104737,8.165600083385346,-17.478799268272468,8.173073442094005,0.9825392618322718,6.237508161035249,1.12492579335462,0.2659917737549571,4.076527046404146,11.299556479354738,0.9825392618322718,-11.242976733796816,13.20805525746136
2,iPad_2021,device_overall_mean,F2amplitudeLogRelF0_sma3nz_stddevNorm,51,0.0101050472090726,poor,0.0440477501059775,0.7589084968617518,0.1976470588235294,0.1644536091781817,10.363247497971273,51.86141856132853,-1.522644999444694,6.029195676911003,-11.885892497415965,51.94624146243462,-1.6340402729817107,0.1085321141433319,26.10402068046244,72.35665375440435,-11.885892497415965,-113.70052576378782,89.92874076895589
2,iPad_2021,device_overall_mean,F2bandwidth_sma3nz_amean,51,0.736891743650151,moderate,0.7402583991390111,5.367542489415193e-10,0.7183710407239818,2.9381596326036903e-09,1001.9240752053238,84.06603973585963,1007.2837396392022,92.4951607972027,5.359664433878249,64.11237463445588,0.5970089264947874,0.5531953751569063,42.24723033860806,117.10334799041682,5.359664433878249,-120.30058984965528,131.01991871741177
2,iPad_2021,device_overall_mean,F2bandwidth_sma3nz_stddevNorm,51,0.6819668115557034,moderate,0.6819731355562829,3.58488320123522e-08,0.6646153846153846,1.0468033203077317e-07,0.26053878420346,0.0637444163487285,0.2465423243533916,0.0640195265102092,-0.0139964598500683,0.0509483984361689,-1.9618814200306165,0.0553550744264525,0.0330376579052261,0.0915757156020824,-0.0139964598500683,-0.1138553207849596,0.0858624010848228
2,iPad_2021,device_overall_mean,F2frequency_sma3nz_amean,51,0.7152791412366158,moderate,0.7169118954881775,3.272224875666327e-09,0.6458823529411765,3.0842988144653577e-07,1654.4830547456727,77.80781661075244,1638.5365479897782,83.24570334043086,-15.946506755894704,60.80121824841822,-1.8730025476991117,0.0669200649583761,39.81527215452776,110.36230382619762,-15.946506755894704,-135.11689452279444,103.22388101100502
2,iPad_2021,device_overall_mean,F2frequency_sma3nz_stddevNorm,51,0.5632535007419776,moderate,0.5646048696765615,1.591439161361033e-05,0.6143891402714932,1.621617775470143e-06,0.1320333688919577,0.0173464503688831,0.130717453012628,0.0185903907956312,-0.0013159158793297,0.0168034958358959,-0.5592597613016438,0.5784810627159171,0.0105047168815314,0.0291175896421927,-0.0013159158793297,-0.0342507677176857,0.0316189359590262
2,iPad_2021,device_overall_mean,F3amplitudeLogRelF0_sma3nz_amean,51,0.7755132210711099,good,0.7755226108015348,2.3538297906514933e-11,0.7366515837104073,7.184800770330825e-10,-27.64520688144982,9.641521512537537,-27.45302872367489,9.59419287890547,0.1921781577749265,6.444511768375028,0.2129605171975515,0.8322236716691811,4.2936039390159495,11.901262927149205,0.1921781577749265,-12.439064908240129,12.82342122378998
2,iPad_2021,device_overall_mean,F3amplitudeLogRelF0_sma3nz_stddevNorm,51,0.0070843407029376,poor,0.0078439558266802,0.956433935771854,0.2178280542986425,0.1246506176398657,-0.2487095713696592,2.84440260036431,-0.7243044383378433,1.7973398403807668,-0.475594866968184,3.352738348323575,-1.0130306485544611,0.3159227830380559,1.682296679758818,4.6630884896822895,-0.475594866968184,-7.046962029682391,6.095772295746023
2,iPad_2021,device_overall_mean,F3bandwidth_sma3nz_amean,51,0.5946099186089491,moderate,0.6083414967741033,2.185226564762776e-06,0.589683257918552,5.281726354671515e-06,875.1134721513389,93.37404375653075,896.4528686614694,115.71302463527836,21.33939651013069,94.67022515744706,1.609732866188368,0.1137524691154248,59.773769554381815,165.68443613282267,21.33939651013069,-164.21424479846556,206.89303781872687
