Group,Task,Feature,Device_1,Device_1_Name,Device_2,Device_2_Name,Device_Pair,N,ICC_2_1_absolute_agreement,ICC_Category,Pearson_r,Pearson_p,Spearman_rho,Spearman_p,Device1_mean,Device1_sd,Device2_mean,Device2_sd,Mean_difference_D2_minus_D1,SD_difference,Paired_t,Paired_t_p,Bland_Altman_bias,Bland_Altman_lower_LOA,Bland_Altman_upper_LOA
overall_mean,All,F1bandwidth_sma3nz_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.2749512598466155,poor,0.5286408580770368,1.1225190848543466e-08,0.4709783942414801,5.86123484724285e-07,0.1367402751048357,0.0239436072990585,0.1761509629984655,0.0491846463277075,0.0394106878936298,0.0418008330656085,9.522021639646145,1.0140136856514425e-15,0.0394106878936298,-0.042518944914963,0.1213403207022226
overall_mean,All,F1frequency_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.4494011182837328,poor,0.6000880958173418,2.6350133888109183e-11,0.6527359189374107,1.0561417504419829e-13,586.9565342816846,60.06575471674628,636.9282318571588,61.31544034960621,49.971697575474245,54.2888512317784,9.29637291986784,3.1822205983915104e-15,49.971697575474245,-56.43445083881141,156.3778459897599
overall_mean,All,F1frequency_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.1569954753637183,poor,0.1797165834182891,0.07069605235894,0.2960175514981538,0.002521145188182,586.9565342816846,60.06575471674628,620.6468746020963,76.60204234969935,33.69034032041164,88.44183657328843,3.847226285934702,0.0002094081686605,33.69034032041164,-139.65565936323367,207.03634000405697
overall_mean,All,F1frequency_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.4459672434032848,poor,0.4672076331799578,7.408073984726478e-07,0.4728443718158224,5.214380767655645e-07,636.9282318571588,61.31544034960621,620.6468746020963,76.60204234969935,-16.2813572550626,72.37825850865728,-2.2718652173853253,0.0252149271569459,-16.2813572550626,-158.14274393203087,125.58002942190566
overall_mean,All,F1frequency_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.3954796744005772,poor,0.4054225726369955,2.367172514209285e-05,0.4109617700776359,1.782682546107214e-05,0.2690130964817863,0.0461602535801868,0.25784226455416,0.0445461753580234,-0.0111708319276262,0.0494754492745706,-2.2803203179129388,0.0246900285486349,-0.0111708319276262,-0.1081427125057846,0.0858010486505321
overall_mean,All,F1frequency_sma3nz_stddevNorm,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.2737280133108321,poor,0.2882987084905618,0.0032985888647029,0.3350560641443927,0.0005768838743836,0.2690130964817863,0.0461602535801868,0.2850817668621007,0.046469330057923,0.0160686703803145,0.0552570845735422,2.9369196205585406,0.0041060682472705,0.0160686703803145,-0.0922352153838282,0.1243725561444572
overall_mean,All,F1frequency_sma3nz_stddevNorm,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.4390186347783982,poor,0.516005656653665,2.8458505195823828e-08,0.5676925773673884,4.907712200591581e-10,0.25784226455416,0.0445461753580234,0.2850817668621007,0.046469330057923,0.0272395023079407,0.0448047435102227,6.140097376404008,1.6374091463791296e-08,0.0272395023079407,-0.0605777949720957,0.1150567995879773
overall_mean,All,F2amplitudeLogRelF0_sma3nz_amean,1,ASUS_FX63VD_laptop,2,iPad_2021,1_vs_2,102,0.4520947238622179,poor,0.6549936952050308,8.133726688151293e-14,0.6464142130946391,2.1691669021308418e-13,-24.68188213537553,6.486090006607358,-17.970068899188604,8.143773049287732,6.711813236186931,6.260610047596257,10.82737790868481,1.3580522302226425e-18,6.711813236186931,-5.558982457101733,18.9826089294756
overall_mean,All,F2amplitudeLogRelF0_sma3nz_amean,1,ASUS_FX63VD_laptop,3,Huawei_P30_phone,1_vs_3,102,0.4539425604075912,poor,0.5251547446321161,1.4565202121915576e-08,0.5268559408767833,1.2831367345765029e-08,-24.68188213537553,6.486090006607358,-21.011466069951336,8.65757637417531,3.6704160654241993,7.618668037268754,4.865599209371033,4.212525459285861e-06,3.6704160654241993,-11.26217328762256,18.60300541847096
overall_mean,All,F2amplitudeLogRelF0_sma3nz_amean,2,iPad_2021,3,Huawei_P30_phone,2_vs_3,102,0.7280669630228339,moderate,0.7755748694913909,1.0689987681681344e-21,0.8139903082255684,2.4924097144634453e-25,-17.970068899188604,8.143773049287732,-21.011466069951336,8.65757637417531,-3.0413971707627314,5.648923157445473,-5.4376037502215135,3.770327022472454e-07,-3.0413971707627314,-14.113286559355858,8.030492217830394
